BlockId, ParentId, creatorId, Arrival Time, Depth, Block-Size
32415e3e760b22829f890692544f5d315db758466976050584b64fe54cbb0f55, 9779631ebe24200ebc9c43ea243982272c67c7bec89ae6a5f7c2dd5f2e5819e5, 33, 834.27, 71, 1448
5e69853dc611d1908dd9d34bdcfb2e0218fa27a28469cdc0ab1d5c4e5f990e9f, d8ccf5dd93e0912717a76b372c93398adce1a6538827b9cd35fb70a785a2c4b1, 38, 836.94, 70, 1528
fec3903b5e68b03cea76d0972309f77af2795a65fc39150387ccb7dc51aae291, 32415e3e760b22829f890692544f5d315db758466976050584b64fe54cbb0f55, 16, 840.70, 72, 1352
428a843fbd459b75743883871615d60184a2807bc4c92f4b9bf51d4c32b2554f, fec3903b5e68b03cea76d0972309f77af2795a65fc39150387ccb7dc51aae291, 9, 864.42, 73, 1440
499b7040f06e1cfac0fefe0ae84cf45ed43597ce0fcfa25101542a4653eff803, 428a843fbd459b75743883871615d60184a2807bc4c92f4b9bf51d4c32b2554f, 48, 869.53, 74, 1632
488d972ddd553f20cf203f3a1073f652373a5d5f5bee056408089af1e2121d35, 499b7040f06e1cfac0fefe0ae84cf45ed43597ce0fcfa25101542a4653eff803, 18, 888.45, 75, 1568
b207026898ea6c41cbd59a817643da02db154df56fb2d872280becc15eac7075, 488d972ddd553f20cf203f3a1073f652373a5d5f5bee056408089af1e2121d35, 49, 902.80, 76, 1576
c048424512065ce9f5830faab2eca54ffb755006365fd9f99e2259d6c1bb8f66, b207026898ea6c41cbd59a817643da02db154df56fb2d872280becc15eac7075, 28, 914.56, 77, 1632
44d069dc13349c504caf066ef4c02ce233a1421174474562cfd882d9c209b28c, c048424512065ce9f5830faab2eca54ffb755006365fd9f99e2259d6c1bb8f66, 14, 924.55, 78, 1600
772b24d9b85545c7c576fb4585b3fbe0f82240d4c73af1d21181b809bdf07d58, 44d069dc13349c504caf066ef4c02ce233a1421174474562cfd882d9c209b28c, 45, 951.44, 79, 1680
770479029cb3d1955987c891d971d66567018611cb2b1c12596acdb767fb9994, 772b24d9b85545c7c576fb4585b3fbe0f82240d4c73af1d21181b809bdf07d58, 21, 953.75, 80, 1688
36c2b36c6b6c617289d847d49d43dea9f10ca489c6f39e32cbe418c0218f56ff, 770479029cb3d1955987c891d971d66567018611cb2b1c12596acdb767fb9994, 10, 959.64, 81, 1336
2f1922d549085ac64833c5a2fc81dfba1640fc0f700ea9e66bb5df25db777f91, 770479029cb3d1955987c891d971d66567018611cb2b1c12596acdb767fb9994, 31, 960.79, 81, 1424
